JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    78.503,   287.282,   709.511,     7.097,     0.000,     0.000,   701.695,     0.450,   119.134,  1208.701,     1.000,     7.216,   602.726,   661.976,   291.924,   343.843,    33.509,   -26.177,     0.000,
    78.546,   420.494,   709.513,     7.097,     0.000,     0.000,   701.896,     0.450,   119.136,  1208.701,     1.000,     7.228,   596.449,   662.166,   296.647,   344.946,    47.064,   -29.647,     0.000,
    78.591,   744.932,   709.515,     7.093,     0.000,     0.000,   672.263,     0.450,   119.138,  1208.701,     1.000,     7.239,   547.811,   634.210,   298.141,   345.957,    78.374,   -39.790,     0.000,
    78.635,   870.743,   709.518,     7.088,     0.000,     0.000,   316.737,     0.450,   119.141,  1208.701,     1.000,     7.245,   210.312,   298.808,   296.271,   346.390,    67.846,   -29.468,     0.000,
    78.674,   691.060,   709.520,     7.082,     0.000,     0.000,   357.535,     0.450,   119.143,  1208.701,     1.000,     7.245,   234.743,   337.297,   294.438,   346.475,    78.780,   -28.263,     0.000,
    78.718,   900.610,   709.523,     7.077,     0.000,     0.000,   133.489,     0.450,   119.146,  1208.701,     1.000,     7.243,    29.907,   125.933,   289.389,   346.360,    54.505,   -15.450,     0.000,
    78.761,   951.729,   709.525,     7.073,     0.000,     0.000,    29.878,     0.450,   119.148,  1208.701,     1.000,     7.239,   -76.822,    28.187,   284.441,   345.958,    53.344,    -9.853,     0.000,
    78.803,   994.728,   709.528,     7.071,     0.000,     0.000,     0.000,     0.450,   119.151,  1208.701,     1.000,     7.234,  -111.795,     0.000,   279.636,   345.446,    50.951,    -4.966,     0.000,
    78.845,  1037.471,   709.530,     7.069,     0.000,     0.000,     0.000,     0.450,   119.153,  1208.701,     1.000,     7.232,  -125.898,     0.000,   271.763,   344.977,    50.252,     2.431,     0.000,
    78.887,  1058.224,   709.533,     7.067,     0.000,     0.000,     0.000,     0.450,   119.156,  1208.701,     1.000,     7.231,  -137.089,     0.000,   270.441,   344.649,    57.018,     5.863,     0.000,
    78.930,  1073.314,   709.535,     7.067,     0.000,     0.000,     0.000,     0.450,   119.158,  1208.701,     1.000,     7.233,  -134.895,     0.000,   266.026,   344.127,    46.515,    10.278,     0.000,
    78.969,   997.877,   709.538,     7.066,     0.000,     0.000,     0.000,     0.450,   119.161,  1208.701,     1.000,     7.235,  -154.842,     0.000,   247.106,   343.868,    51.015,     7.065,     0.000,
    79.011,  1010.697,   709.540,     7.067,     0.000,     0.000,     0.000,     0.450,   119.163,  1208.701,     1.000,     7.239,  -121.050,     0.000,   273.564,   343.672,    44.520,     6.423,     0.000,
    79.053,   933.982,   709.542,     7.067,     0.000,     0.000,     0.000,     0.450,   119.165,  1208.701,     1.000,     7.244,  -133.700,     0.000,   270.295,   343.508,    50.130,    10.357,     0.000,
    79.094,   971.868,   709.545,     7.068,     0.000,     0.000,     0.000,     0.450,   119.168,  1208.701,     1.000,     7.251,  -128.368,     0.000,   270.294,   343.385,    46.390,     8.886,     0.000,
    79.137,  1021.391,   709.547,     7.070,     0.000,     0.000,     0.000,     0.450,   119.170,  1208.701,     1.000,     7.260,  -144.559,     0.000,   267.117,   343.270,    54.102,    14.305,     0.000,
    79.178,   936.155,   709.549,     7.072,     0.000,     0.000,     0.000,     0.450,   119.172,  1208.701,     1.000,     7.268,  -122.771,     0.000,   270.294,   343.175,    41.996,     7.894,     0.000,
    79.219,   963.464,   709.552,     7.073,     0.000,     0.000,     0.000,     0.450,   119.175,  1208.701,     1.000,     7.275,  -128.269,     0.000,   267.116,   343.098,    41.581,    10.706,     0.000,
    79.262,  1043.087,   709.554,     7.073,     0.000,     0.000,     0.003,     0.450,   119.177,  1208.701,     1.000,     7.281,  -128.050,     0.003,   267.116,   343.027,    41.504,    10.638,     0.000,
    79.302,   851.041,   709.556,     7.073,     0.000,     0.000,    11.002,     0.450,   119.179,  1208.701,     1.000,     7.284,  -132.417,    10.379,   267.112,   342.968,    50.330,    16.610,     0.000,
    79.340,   698.131,   709.559,     7.071,     0.000,     0.000,    15.991,     0.450,   119.182,  1208.701,     1.000,     7.285,  -114.131,    15.086,   261.419,   342.911,    24.219,    23.505,     0.000,
    79.386,   974.358,   709.561,     7.069,     0.000,     0.000,    46.808,     0.450,   119.184,  1208.701,     1.000,     7.284,  -122.446,    44.159,   256.790,   342.860,    39.697,    40.839,     0.000,
    79.429,  1089.277,   709.564,     7.067,     0.000,     0.000,   145.479,     0.450,   119.187,  1208.701,     1.000,     7.285,     9.731,   137.245,   263.785,   342.825,    24.494,    23.980,     0.000,
    79.465,   682.240,   709.566,     7.067,     0.000,     0.000,   234.034,     0.450,   119.189,  1208.701,     1.000,     7.288,   116.478,   220.787,   267.116,   342.843,    14.810,    13.771,     0.000,
    79.511,   970.605,   709.568,     7.067,     0.000,     0.000,   197.193,     0.450,   119.191,  1208.701,     1.000,     7.292,    85.651,   186.031,   267.116,   342.901,    12.746,    11.849,     0.000,
    79.554,  1028.751,   709.571,     7.067,     0.000,     0.000,   107.576,     0.450,   119.194,  1208.701,     1.000,     7.296,    -2.973,   101.487,   267.117,   342.885,    14.869,    13.823,     0.000,
    79.595,   945.359,   709.573,     7.068,     0.000,     0.000,    88.702,     0.450,   119.196,  1208.701,     1.000,     7.300,   -10.558,    83.681,   270.295,   342.817,    11.349,    10.368,     0.000,
    79.635,   810.606,   709.575,     7.069,     0.000,     0.000,    59.748,     0.450,   119.198,  1208.701,     1.000,     7.304,   -36.014,    56.366,   270.295,   342.770,    10.401,     9.505,     0.000,
    79.676,   790.109,   709.578,     7.070,     0.000,     0.000,    36.822,     0.450,   119.201,  1208.701,     1.000,     7.308,   -59.142,    34.737,   270.295,   342.720,    11.209,    10.246,     0.000,
    79.718,   884.916,   709.580,     7.071,     0.000,     0.000,    17.941,     0.450,   119.203,  1208.701,     1.000,     7.310,   -73.668,    16.926,   270.294,   342.660,     9.521,     8.706,     0.000,
    79.752,   162.477,   709.582,     7.072,     0.000,     0.000,     3.008,     0.450,   119.205,  1208.701,     1.000,     7.311,   -96.551,     2.838,   267.116,   342.601,    12.377,    11.526,     0.000,
    79.793,    32.953,   709.584,     7.073,     0.000,     0.000,     0.000,     0.450,   119.207,  1208.701,     1.000,     7.312,  -100.645,     0.000,   267.183,   342.549,    13.090,    12.189,     0.000,
    79.837,   392.741,   709.586,     7.073,     0.000,     0.000,     0.000,     0.450,   119.209,  1208.701,     1.000,     7.312,   -87.091,     0.000,   270.295,   342.513,     7.766,     7.107,     0.000,
    79.883,   765.341,   709.589,     7.072,     0.000,     0.000,     0.000,     0.450,   119.212,  1208.701,     1.000,     7.311,   -91.382,     0.000,   270.295,   342.483,    10.022,     9.173,     0.000,
    79.928,   978.430,   709.592,     7.071,     0.000,     0.000,     0.000,     0.450,   119.215,  1208.701,     1.000,     7.309,   -91.270,     0.000,   270.310,   342.455,     9.985,     9.140,     0.000,
    79.969,   938.332,   709.594,     7.071,     0.000,     0.000,     0.000,     0.450,   119.217,  1208.701,     1.000,     7.308,   -17.603,     0.000,   345.504,   342.430,    10.794,     9.883,     0.000,
    80.010,   904.934,   709.596,     7.071,     0.000,     0.000,     0.000,     0.450,   119.219,  1208.701,     1.000,     7.307,   -88.645,     0.000,   270.295,   342.408,     8.630,     7.902,     0.000,
    80.053,   949.026,   709.599,     7.072,     0.000,     0.000,     0.000,     0.450,   119.222,  1208.701,     1.000,     7.307,   -90.693,     0.000,   268.152,   342.378,     8.595,     7.871,     0.000,
    80.094,   967.469,   709.601,     7.074,     0.000,     0.000,     0.000,     0.450,   119.224,  1208.701,     1.000,     7.307,   -93.823,     0.000,   266.038,   342.350,     9.140,     8.372,     0.000,
    80.137,  1008.581,   709.603,     7.077,     0.000,     0.000,     0.000,     0.450,   119.226,  1208.701,     1.000,     7.308,   -95.689,     0.000,   264.079,   342.321,     9.105,     8.341,     0.000,
    80.178,   940.384,   709.606,     7.079,     0.000,     0.000,     0.000,     0.450,   119.229,  1208.701,     1.000,     7.308,   -97.467,     0.000,   262.209,   342.294,     9.071,     8.312,     0.000,
    80.218,   875.436,   709.608,     7.081,     0.000,     0.000,     0.000,     0.450,   119.231,  1208.701,     1.000,     7.308,   -99.212,     0.000,   260.378,   342.267,     9.039,     8.283,     0.000,
    80.256,   561.518,   709.610,     7.082,     0.000,     0.000,     1.055,     0.450,   119.233,  1208.701,     1.000,     7.307,   -98.729,     0.995,   258.691,   342.242,     8.439,     7.734,     0.000,
    80.302,   822.793,   709.612,     7.081,     0.000,     0.000,    32.912,     0.450,   119.235,  1208.701,     1.000,     7.305,   -70.196,    31.049,   257.097,   342.220,     8.412,     7.711,     0.000,
    80.342,   814.347,   709.615,     7.078,     0.000,     0.000,   107.581,     0.450,   119.238,  1208.701,     1.000,     7.303,    15.449,   101.491,   261.704,   342.208,     2.957,     2.582,     0.000,
    80.385,   830.727,   709.617,     7.075,     0.000,     0.000,   105.610,     0.450,   119.240,  1208.701,     1.000,     7.301,    21.789,    99.632,   263.393,   342.208,    -0.493,    -0.479,     0.000,
    80.426,   808.941,   709.620,     7.073,     0.000,     0.000,   110.601,     0.450,   119.243,  1208.701,     1.000,     7.299,    34.720,   104.341,   265.172,   342.216,    -3.957,    -3.466,     0.000,
    80.467,   819.514,   709.622,     7.071,     0.000,     0.000,   149.394,     0.450,   119.245,  1208.701,     1.000,     7.297,    69.428,   140.938,   263.844,   342.247,    -3.674,    -3.218,     0.000,
    80.510,   846.217,   709.624,     7.070,     0.000,     0.000,   164.314,     0.450,   119.247,  1208.701,     1.000,     7.296,   100.411,   155.014,   268.925,   342.338,   -10.231,    -8.578,     0.000,
    80.552,   884.604,   709.626,     7.069,     0.000,     0.000,   121.475,     0.450,   119.249,  1208.701,     1.000,     7.295,    57.633,   114.599,   267.799,   342.420,    -9.605,    -8.050,     0.000,
    80.593,   888.160,   709.628,     7.069,     0.000,     0.000,    99.589,     0.450,   119.251,  1208.701,     1.000,     7.294,    36.874,    93.952,   266.740,   342.430,   -10.126,    -8.486,     0.000,
    80.627,   150.122,   709.630,     7.068,     0.000,     0.000,    60.805,     0.450,   119.253,  1208.701,     1.000,     7.293,     0.680,    57.363,   265.811,   342.409,   -10.835,    -9.081,     0.000,
    80.672,   518.264,   709.633,     7.068,     0.000,     0.000,    78.730,     0.450,   119.256,  1208.701,     1.000,     7.290,    23.531,    74.273,   268.087,   342.391,   -12.923,   -10.638,     0.000,
    80.717,   834.669,   709.635,     7.067,     0.000,     0.000,    22.922,     0.450,   119.258,  1208.701,     1.000,     7.286,   -24.659,    21.624,   267.321,   342.371,   -14.740,   -14.027,     0.000,
    80.755,   454.032,   709.637,     7.067,     0.000,     0.000,     3.935,     0.450,   119.260,  1208.701,     1.000,     7.282,   -54.828,     3.712,   263.585,   342.297,   -10.971,    -9.201,     0.000,
    80.800,   804.346,   709.640,     7.067,     0.000,     0.000,     0.000,     0.450,   119.263,  1208.701,     1.000,     7.276,   -61.161,     0.000,   263.046,   342.237,    -9.805,    -8.225,     0.000,
    80.838,   454.142,   709.642,     7.067,     0.000,     0.000,     0.000,     0.450,   119.265,  1208.701,     1.000,     7.271,   -53.508,     0.000,   265.673,   342.194,   -12.616,   -10.397,     0.000,
    80.883,   804.541,   709.645,     7.067,     0.000,     0.000,     0.000,     0.450,   119.268,  1208.701,     1.000,     7.266,   -62.460,     0.000,   262.249,   342.165,    -9.491,    -7.965,     0.000,
    80.925,   733.933,   709.647,     7.068,     0.000,     0.000,     0.000,     0.450,   119.270,  1208.701,     1.000,     7.263,   -63.203,     0.000,   262.006,   342.140,    -9.205,    -7.726,     0.000,
    80.969,  1074.551,   709.649,     7.068,     0.000,     0.000,     0.000,     0.450,   119.272,  1208.701,     1.000,     7.260,   -25.275,     0.000,   293.680,   342.119,   -12.696,   -10.467,     0.000,
    81.010,   918.472,   709.652,     7.069,     0.000,     0.000,     0.000,     0.450,   119.275,  1208.701,     1.000,     7.258,   -54.597,     0.000,   264.877,   342.100,   -12.401,   -10.225,     0.000,
    81.055,  1072.600,   709.654,     7.070,     0.000,     0.000,     0.000,     0.450,   119.277,  1208.701,     1.000,     7.256,   -59.556,     0.000,   261.832,   342.073,   -11.244,    -9.441,     0.000,
    81.091,   717.864,   709.657,     7.071,     0.000,     0.000,     0.000,     0.450,   119.280,  1208.701,     1.000,     7.255,   -63.638,     0.000,   261.916,   342.043,    -8.611,    -7.878,     0.000,
    81.135,   850.125,   709.659,     7.072,     0.000,     0.000,     0.000,     0.450,   119.282,  1208.701,     1.000,     7.253,   -69.888,     0.000,   262.055,   342.009,    -0.556,    -9.510,     0.000,
    81.173,   556.515,   709.662,     7.073,     0.000,     0.000,     0.000,     0.450,   119.285,  1208.701,     1.000,     7.251,   -74.410,     0.000,   262.249,   341.971,     2.831,    -8.143,     0.000,
    81.216,   693.232,   709.664,     7.075,     0.000,     0.000,     0.000,     0.450,   119.287,  1208.701,     1.000,     7.249,   -74.682,     0.000,   259.396,   341.930,    -1.191,    -6.662,     0.000,
    81.254,   402.332,   709.666,     7.076,     0.000,     0.000,     0.002,     0.450,   119.289,  1208.701,     1.000,     7.247,   -63.865,     0.002,   269.053,   341.887,    10.718,   -19.685,     0.000,
    81.297,   469.412,   709.668,     7.077,     0.000,     0.000,     8.931,     0.450,   119.291,  1208.701,     1.000,     7.243,  -138.782,     8.425,   241.375,   341.826,    23.751,    23.004,     0.000,
    81.335,   119.329,   709.671,     7.078,     0.000,     0.000,    57.347,     0.450,   119.294,  1208.701,     1.000,     7.239,   -84.767,    54.101,   241.830,   341.756,    19.782,    19.160,     0.000,
    81.377,   188.282,   709.673,     7.079,     0.000,     0.000,   111.600,     0.450,   119.296,  1208.701,     1.000,     7.235,   -27.258,   105.283,   244.452,   341.717,    18.066,    17.211,     0.000,
    81.423,   489.965,   709.676,     7.080,     0.000,     0.000,   413.348,     0.450,   119.299,  1208.701,     1.000,     7.233,   247.392,   389.951,   246.366,   341.836,    32.744,    14.345,     0.000,
    81.461,   304.905,   709.678,     7.081,     0.000,     0.000,   559.841,     0.450,   119.301,  1208.701,     1.000,     7.232,   408.024,   528.152,   255.905,   342.078,    34.991,    -1.038,     0.000,
    81.503,   132.090,   709.681,     7.082,     0.000,     0.000,   716.757,     0.450,   119.304,  1208.701,     1.000,     7.231,   566.643,   676.186,   262.684,   342.661,    37.005,    -7.440,     0.000,
    81.545,   321.332,   709.684,     7.082,     0.000,     0.000,   716.957,     0.450,   119.307,  1208.701,     1.000,     7.231,   564.204,   676.375,   263.352,   343.459,    37.468,    -5.404,     0.000,
